0.001,-0.027509
0.803,82.727085
0.804,81.946937
0.805,82.226613
0.806,82.167734
0.807,82.049976
0.808,82.094135
0.809,81.858618
0.81,81.696701
0.811,81.711421
0.812,81.461184
0.813,81.181509
0.814,81.505344
0.815,81.06375
0.816,81.402305
0.817,81.196228
0.818,81.152069
0.819,80.960712
0.82,80.695756
0.821,80.710476
0.822,80.739915
0.823,81.07847
0.824,81.049031
0.825,81.210948
0.826,80.916553
0.827,79.871448
0.828,81.72614
0.829,81.09319
0.83,80.386641
0.831,80.945992
0.832,81.623102
0.833,80.857674
0.834,81.858618
0.835,82.40325
0.836,81.284547
0.837,81.225668
0.838,81.10791
0.839,80.710476
0.84,80.40136
0.841,80.813514
0.842,80.474959
0.843,80.504399
0.844,80.842954
0.845,80.945992
0.846,80.519119
0.847,80.151124
0.848,80.622157
0.849,80.4308
0.85,80.268882
0.851,80.092245
0.852,80.577998
0.853,80.798794
0.854,81.10791
0.855,81.004871
0.856,80.636877
0.857,80.769355
0.858,80.725196
0.859,81.166789
0.86,80.622157
0.861,80.945992
0.862,80.386641
0.863,80.46024
0.864,80.725196
0.865,80.681036
0.866,80.754635
0.867,80.268882
0.868,79.989207
0.869,79.238498
0.87,79.724251
0.871,80.018646
0.872,80.210003
0.873,80.268882
0.874,80.077525
0.875,80.577998
0.876,80.268882
0.877,80.504399
0.878,80.033366
0.879,80.46024
0.88,80.651597
0.881,80.210003
0.882,80.592718
0.883,81.06375
0.884,81.210948
0.885,80.872393
0.886,80.622157
0.887,80.327762
0.888,80.622157
0.889,80.41608
0.89,80.283602
0.891,80.622157
0.892,80.327762
0.893,80.504399
0.894,80.092245
0.895,79.915608
0.896,80.033366
0.897,80.165844
0.898,80.695756
0.899,80.592718
0.9,80.327762
0.901,80.210003
0.902,79.974487
0.903,79.915608
0.904,80.313042
0.905,80.327762
0.906,79.945047
0.907,81.004871
0.908,80.769355
0.909,80.151124
0.91,80.180564
0.911,80.725196
0.912,80.239443
0.913,80.136404
0.914,79.856729
0.915,79.856729
0.916,79.562333
0.917,79.562333
0.918,79.635932
0.919,80.239443
0.92,80.40136
0.921,80.121685
0.922,80.577998
0.923,79.812569
0.924,79.886168
0.925,79.930328
0.926,80.003926
0.927,79.915608
0.928,79.871448
0.929,80.062806
0.93,80.210003
0.931,79.680091
0.932,80.018646
0.933,80.151124
0.934,80.195284
0.935,80.327762
0.936,79.900888
0.937,79.900888
0.938,80.003926
0.939,79.827289
0.94,79.532893
0.941,79.429855
0.942,79.356256
0.943,79.150179
0.944,79.518174
0.945,79.12074
0.946,79.194339
0.947,79.385696
0.948,79.488734
0.949,79.164899
0.95,79.0913
0.951,79.164899
0.952,79.73897
0.953,79.562333
0.954,79.312097
0.955,79.562333
0.956,79.312097
0.957,79.326817
0.958,78.914663
0.959,79.606492
0.96,79.326817
0.961,79.061861
0.962,78.517229
0.963,78.811624
0.964,78.620267
0.965,78.620267
0.966,80.239443
0.967,80.268882
0.968,80.327762
0.969,79.709531
0.97,79.400415
0.971,78.841064
0.972,79.0913
0.973,79.547613
0.974,79.415135
0.975,79.488734
0.976,78.914663
0.977,79.032421
0.978,79.0913
0.979,78.796905
0.98,78.561388
0.981,78.531949
0.982,78.45835
0.983,78.42891
0.984,77.913718
0.985,77.79596
0.986,78.723306
0.987,78.914663
0.988,78.090355
0.989,78.384751
0.99,78.914663
0.991,78.870503
0.992,78.355311
0.993,78.060916
0.994,77.575163
0.995,77.79596
0.996,77.707641
0.997,78.031476
0.998,78.325872
0.999,78.178674
1,77.737081
1.001,77.678201
1.002,78.266993
1.003,78.605547
1.004,78.502509
1.005,78.163954
1.006,77.76652
1.007,77.840119
1.008,77.884278
1.009,78.222833
1.01,77.987317
1.011,78.325872
1.012,78.546668
1.013,78.561388
1.014,78.208113
1.015,77.7518
1.016,77.707641
1.017,77.648762
1.018,78.384751
1.019,78.090355
1.02,77.516284
1.021,77.413245
1.022,76.898053
1.023,76.927493
1.024,77.177729
1.025,77.295487
1.026,77.207168
1.027,77.015811
1.028,76.795015
1.029,76.45646
1.03,76.44174
1.031,76.765575
1.032,76.353421
1.033,76.736136
1.034,76.691976
1.035,76.868614
1.036,76.42702
1.037,76.618377
1.038,77.030531
1.039,77.457405
1.04,77.045251
1.041,76.588938
1.042,76.353421
1.043,76.029586
1.044,76.029586
1.045,75.926548
1.046,76.353421
1.047,76.206224
1.048,76.265103
1.049,76.323982
1.05,75.705751
1.051,76.4123
1.052,76.42702
1.053,76.250383
1.054,75.897108
1.055,75.897108
1.056,76.323982
1.057,76.44174
1.058,76.059026
1.059,75.985427
1.06,75.76463
1.061,76.44174
1.062,76.809734
1.063,76.824454
1.064,76.338702
1.065,76.323982
1.066,75.80879
1.067,75.573273
1.068,75.79407
1.069,76.382861
1.07,76.176784
1.071,76.265103
1.072,76.397581
1.073,76.103185
1.074,76.147344
1.075,76.044306
1.076,76.220943
1.077,75.352476
1.078,75.720471
1.079,75.558553
1.08,75.691031
1.081,76.220943
1.082,76.500619
1.083,76.44174
1.084,75.440795
1.085,74.925603
1.086,75.11696
1.087,75.587993
1.088,75.735191
1.089,76.206224
1.09,75.352476
1.091,74.734246
1.092,74.822564
1.093,75.10224
1.094,75.632152
1.095,74.793125
1.096,75.08752
1.097,74.793125
1.098,75.11696
1.099,74.852004
1.1,74.587048
1.101,74.763685
1.102,74.395691
1.103,74.116015
1.104,74.145455
1.105,75.1464
1.106,75.10224
1.107,74.763685
1.108,74.572328
1.109,74.322092
1.11,74.587048
1.111,74.704806
1.112,74.881444
1.113,74.719526
1.114,74.45457
1.115,74.616488
1.116,74.969762
1.117,74.616488
1.118,74.45457
1.119,74.631207
1.12,74.940323
1.121,74.866724
1.122,74.763685
1.123,74.955042
1.124,74.484009
1.125,75.028641
1.126,74.999202
1.127,75.323037
1.128,74.395691
1.129,74.601768
1.13,74.572328
1.131,74.763685
1.132,74.984482
1.133,74.910883
1.134,75.293597
1.135,74.940323
1.136,74.866724
1.137,74.46929
1.138,74.43985
1.139,74.734246
1.14,74.380971
1.141,74.484009
1.142,74.645927
1.143,74.616488
1.144,73.76274
1.145,73.630262
1.146,73.674422
1.147,73.939378
1.148,73.497784
1.149,73.483065
1.15,73.483065
1.151,73.321147
1.152,73.615543
1.153,73.644982
1.154,73.409466
1.155,73.026751
1.156,73.026751
1.157,73.188669
1.158,72.761795
1.159,72.805955
1.16,72.805955
1.161,72.644037
1.162,72.246603
1.163,71.996367
1.164,71.908048
1.165,72.084686
1.166,72.45268
1.167,72.069966
1.168,72.217164
1.169,72.055246
1.17,72.025807
1.171,71.731411
1.172,71.672532
1.173,71.584213
1.174,71.937488
1.175,71.834449
1.176,72.099405
1.177,71.495894
1.178,71.407576
1.179,71.304537
1.18,71.657812
1.181,72.261323
1.182,71.863889
1.183,71.628372
1.184,71.908048
1.185,71.746131
1.186,71.525334
1.187,71.878609
1.188,71.613653
1.189,71.275098
1.19,71.15734
1.191,70.951263
1.192,71.437015
1.193,71.363416
1.194,71.333977
1.195,71.083741
1.196,71.069021
1.197,70.980702
1.198,71.378136
1.199,71.422296
1.2,70.980702
1.201,71.039581
1.202,70.936543
1.203,70.965982
1.204,71.172059
1.205,70.848224
1.206,71.083741
1.207,70.892384
1.208,71.14262
1.209,71.010142
1.21,71.024862
1.211,71.069021
1.212,71.525334
1.213,71.643092
1.214,70.907103
1.215,71.083741
1.216,70.789345
1.217,70.377191
1.218,70.818785
1.219,70.804065
1.22,70.848224
1.221,70.759906
1.222,70.818785
1.223,70.701026
1.224,70.951263
1.225,71.15734
1.226,70.46551
1.227,70.921823
1.228,70.49495
1.229,70.288873
1.23,70.244713
1.231,70.053356
1.232,69.906158
1.233,70.303592
1.234,70.553829
1.235,69.935598
1.236,69.700082
1.237,69.449845
1.238,69.641202
1.239,69.906158
1.24,69.861999
1.241,70.038636
1.242,69.567604
1.243,69.214329
1.244,69.11129
1.245,69.420406
1.246,69.538164
1.247,69.508724
1.248,69.435126
1.249,69.229049
1.25,69.641202
1.251,69.346807
1.252,69.538164
1.253,69.626483
1.254,69.287928
1.255,69.508724
1.256,69.008252
1.257,69.494005
1.258,68.713856
1.259,68.713856
1.26,69.037691
1.261,68.846334
1.262,68.625538
1.263,68.507779
1.264,68.669697
1.265,68.728576
1.266,68.758016
1.267,68.301703
1.268,68.110345
1.269,68.46362
1.27,68.934653
1.271,68.684417
1.272,68.669697
1.273,68.831615
1.274,68.802175
1.275,68.669697
1.276,68.758016
1.277,68.831615
1.278,68.934653
1.279,68.934653
1.28,68.919933
1.281,68.816895
1.282,69.229049
1.283,69.022972
1.284,69.243768
1.285,69.037691
1.286,68.993532
1.287,68.434181
1.288,68.787455
1.289,68.728576
1.29,68.581378
1.291,68.699137
1.292,68.110345
1.293,68.169225
1.294,67.624593
1.295,67.639313
1.296,67.492115
1.297,67.389076
1.298,67.609873
1.299,67.344917
1.3,67.079961
1.301,66.918043
1.302,66.594208
1.303,66.152615
1.304,66.550049
1.305,66.402851
1.306,65.961258
1.307,65.13695
1.308,65.357747
1.309,64.842555
1.31,65.12223
1.311,64.607038
1.312,64.268483
1.313,64.018247
1.314,63.473615
1.315,63.561934
1.316,62.943703
1.317,63.267538
1.318,63.046742
1.319,62.914264
1.32,62.119396
1.321,61.869159
1.322,61.545324
1.323,60.676857
1.324,60.456061
1.325,60.132226
1.326,60.220544
1.327,60.279423
1.328,59.881989
1.329,59.293198
1.33,58.571929
1.331,58.277533
1.332,58.012577
1.333,58.49833
1.334,57.011633
1.335,57.247149
1.336,56.996913
1.337,57.041072
1.338,56.555319
1.339,56.054847
1.34,56.010688
1.341,55.657413
1.342,55.716292
1.343,55.259979
1.344,55.245259
1.345,54.656468
1.346,54.656468
1.347,53.684963
1.348,53.935199
1.349,54.023518
1.35,52.948974
1.351,53.493605
1.352,53.066732
1.353,52.934254
1.354,52.257144
1.355,51.84499
1.356,51.050122
1.357,51.476996
1.358,50.623249
1.359,50.54965
1.36,50.269974
1.361,49.622304
1.362,49.475106
1.363,48.930474
1.364,48.694958
1.365,48.650798
1.366,47.326018
1.367,47.252419
1.368,47.20826
1.369,47.046343
1.37,45.706843
1.371,46.251475
1.372,46.207315
1.373,45.706843
1.374,45.324128
1.375,44.632299
1.376,44.411502
1.377,44.205425
1.378,44.382063
1.379,43.587195
1.38,42.689288
1.381,42.262415
1.382,42.232975
1.383,42.58625
1.384,41.953299
1.385,40.672679
1.386,40.55492
1.387,40.59908
1.388,40.172206
1.389,39.377338
1.39,39.097662
1.391,39.171261
1.392,38.126157
1.393,37.787602
1.394,37.552085
1.395,37.007454
1.396,36.521701
1.397,36.315624
1.398,35.815152
1.399,34.57869
1.4,34.57869
1.401,34.166536
1.402,33.769102
1.403,32.871196
1.404,32.944795
1.405,32.282405
1.406,31.458097
1.407,31.752493
1.408,31.487537
1.409,30.766268
1.41,30.206916
1.411,30.074438
1.412,29.588685
1.413,29.382608
1.414,28.793817
1.415,28.440543
1.416,28.028389
1.417,27.513197
1.418,27.174642
1.419,27.056883
1.42,26.865526
1.421,26.217856
1.422,25.923461
1.423,25.820422
1.424,25.717384
1.425,24.996115
1.426,24.760598
1.427,24.274845
1.428,23.862692
1.429,23.803812
1.43,22.920626
1.431,22.935346
1.432,22.479032
1.433,22.272956
1.434,21.772483
1.435,21.610565
1.436,21.272011
1.437,20.786258
1.438,20.565461
1.439,20.168027
1.44,19.814753
1.441,19.520357
1.442,19.211242
1.443,19.122923
1.444,18.328055
1.445,18.254456
1.446,18.033659
1.447,17.783423
1.448,17.32711
1.449,17.150473
1.45,16.811918
1.451,16.782478
1.452,16.149528
1.453,15.899291
1.454,15.869852
1.455,15.604896
1.456,15.442978
1.457,15.089704
1.458,14.633391
1.459,14.618671
1.46,14.132918
1.461,14.044599
1.462,13.676605
1.463,13.455808
1.464,13.293891
1.465,13.176132
1.466,12.602061
1.467,12.64622
1.468,12.351825
1.469,12.189907
1.47,12.116308
1.471,11.704155
1.472,11.409759
1.473,11.071204
1.474,11.115363
1.475,10.909287
1.476,10.67377
1.477,10.202737
1.478,10.143858
1.479,10.055539
1.48,9.878902
1.481,9.643386
1.482,9.319551
1.483,9.231232
1.484,9.172353
1.485,8.936836
1.486,8.67188
1.487,8.436364
1.488,8.303886
1.489,8.392204
1.49,8.083089
1.491,7.950611
1.492,7.670935
1.493,7.405979
1.494,7.494298
1.495,7.155743
1.496,6.949666
1.497,6.861348
1.498,6.69943
1.499,6.861348
1.5,6.463914
1.501,6.375595
1.502,6.257837
1.503,6.169518
1.504,5.610166
1.505,5.919282
1.506,5.816243
1.507,5.462969
1.508,5.595447
1.509,5.301051
1.51,4.991936
1.511,5.153853
1.512,5.109694
1.513,4.800579
1.514,4.226507
1.515,5.448249
1.516,5.271611
1.517,4.550342
1.518,4.520903
1.519,4.815298
1.52,4.432584
1.521,4.226507
1.522,4.197068
1.523,4.167628
1.524,3.902672
1.525,3.696595
1.526,3.770194
1.527,3.578837
1.528,3.608277
1.529,3.505238
1.53,3.093084
1.531,3.328601
1.532,3.166683
1.533,2.916447
1.534,2.72509
1.535,2.887007
1.536,2.73981
1.537,2.386535
1.538,2.622051
1.539,2.268777
1.54,2.092139
1.541,2.209898
1.542,2.106859
1.543,2.298216
1.544,1.959661
1.545,1.871343
1.546,1.871343
1.547,2.07742
1.548,1.856623
1.549,1.768304
1.55,1.856623
1.551,1.621106
1.552,1.591667
1.553,1.621106
1.554,1.488628
1.555,1.547508
1.556,1.488628
1.557,1.459189
1.558,1.267832
1.559,1.37087
1.56,1.164793
1.561,1.150074
1.562,1.091194
1.563,1.164793
1.564,1.238392
1.565,1.105914
1.566,0.973436
1.567,0.973436
1.568,0.811519
1.569,1.091194
1.57,0.899837
1.571,0.767359
1.572,0.634881
1.573,0.73792
1.574,0.69376
1.575,0.752639
1.576,0.840958
1.577,0.605442
1.578,0.605442
1.579,0.472964
1.58,0.590722
1.581,0.531843
1.582,0.561282
1.583,0.399365
1.584,0.620161
1.585,0.325766
1.586,0.325766
1.587,0.311046
1.588,0.576002
1.589,0.222727
1.59,0.311046
1.591,0.399365
1.592,0.266887
1.593,0.340486
1.594,0.281607
1.595,0.252167
1.596,0.252167
1.597,0.311046
1.598,0.134409
1.599,0.163848
1.5991,0.193288
1.5992,0.222727
1.5993,0.384645
1.5994,0.266887
1.5995,0.325766
1.5996,0.222727
1.5997,0.384645
1.5998,0.208008
1.5999,0.355205
1.6,0.163848